id,submit,input,run,output,complete,wait,response
75.0,69.0,20400.0,50063.0,20400.0,90932.0,0.0,90863.0
22.0,15.0,16000.0,58982.0,16000.0,90997.0,0.0,90982.0
184.0,170.0,12400.0,13032.0,12400.0,93520.0,55518.0,93350.0
194.0,181.0,10800.0,18914.0,10800.0,97488.0,56793.0,97307.0
177.0,168.0,14400.0,14531.0,14400.0,97794.0,54295.0,97626.0
77.0,70.0,23200.0,52562.0,23200.0,99032.0,0.0,98962.0
190.0,175.0,14000.0,14329.0,14000.0,99303.0,56799.0,99128.0
52.0,52.0,21200.0,57563.0,21200.0,100015.0,0.0,99963.0
152.0,140.0,19600.0,62921.0,19600.0,102261.0,0.0,102121.0
179.0,169.0,14800.0,18464.0,14800.0,102527.0,54294.0,102358.0
171.0,161.0,16800.0,16946.0,16800.0,103871.0,53164.0,103710.0
206.0,192.0,14000.0,14616.0,14000.0,106753.0,63945.0,106561.0
186.0,171.0,16800.0,16934.0,16800.0,107294.0,56589.0,107123.0
230.0,216.0,13200.0,13567.0,13200.0,107543.0,67360.0,107327.0
20.0,13.0,21600.0,64963.0,21600.0,108176.0,0.0,108163.0
218.0,203.0,13600.0,14230.0,13600.0,108223.0,66590.0,108020.0
182.0,169.0,18000.0,18135.0,18000.0,108655.0,54351.0,108486.0
212.0,196.0,13600.0,17257.0,13600.0,109623.0,64970.0,109427.0
191.0,175.0,17600.0,17771.0,17600.0,109945.0,56799.0,109770.0
174.0,166.0,18800.0,18886.0,18800.0,110403.0,53751.0,110237.0
197.0,183.0,14800.0,22993.0,14800.0,110440.0,57664.0,110257.0
185.0,170.0,18000.0,18620.0,18000.0,110534.0,55744.0,110364.0
178.0,168.0,18800.0,18934.0,18800.0,110997.0,54295.0,110829.0
173.0,165.0,19200.0,19625.0,19200.0,111350.0,53160.0,111185.0
193.0,181.0,15600.0,23732.0,15600.0,111906.0,56793.0,111725.0
228.0,210.0,14800.0,15076.0,14800.0,112234.0,67348.0,112024.0
205.0,191.0,16000.0,16630.0,16000.0,112767.0,63946.0,112576.0
199.0,185.0,15600.0,23829.0,15600.0,112996.0,57782.0,112811.0
175.0,167.0,19600.0,19872.0,19600.0,113212.0,53973.0,113045.0
180.0,169.0,19600.0,20233.0,19600.0,113896.0,54294.0,113727.0
195.0,181.0,16800.0,24959.0,16800.0,115533.0,56793.0,115352.0
192.0,179.0,17600.0,23698.0,17600.0,115872.0,56795.0,115693.0
181.0,169.0,20400.0,21008.0,20400.0,116271.0,54294.0,116102.0
235.0,218.0,8000.0,9894.0,8000.0,116891.0,90779.0,116673.0
188.0,172.0,18800.0,22465.0,18800.0,117039.0,56802.0,116867.0
176.0,168.0,20000.0,23659.0,20000.0,117799.0,53972.0,117631.0
204.0,190.0,16800.0,20453.0,16800.0,118014.0,63771.0,117824.0
222.0,204.0,16000.0,19653.0,16000.0,118446.0,66589.0,118242.0
221.0,203.0,16000.0,19665.0,16000.0,118458.0,66590.0,118255.0
226.0,208.0,16000.0,19660.0,16000.0,118624.0,66756.0,118416.0
224.0,205.0,16400.0,20051.0,16400.0,119644.0,66588.0,119439.0
215.0,202.0,17600.0,19099.0,17600.0,120509.0,66008.0,120307.0
172.0,162.0,21200.0,24850.0,21200.0,120575.0,53163.0,120413.0
217.0,203.0,18000.0,18133.0,18000.0,120926.0,66590.0,120723.0
196.0,182.0,18800.0,26975.0,18800.0,121549.0,56792.0,121367.0
225.0,206.0,17200.0,20681.0,17200.0,122045.0,66758.0,121839.0
220.0,203.0,18400.0,18536.0,18400.0,122129.0,66590.0,121926.0
234.0,218.0,14000.0,18586.0,14000.0,123670.0,76866.0,123452.0
169.0,156.0,19200.0,37056.0,19200.0,123859.0,48247.0,123703.0
187.0,171.0,22400.0,22547.0,22400.0,124321.0,56803.0,124150.0
223.0,204.0,18000.0,21650.0,18000.0,124443.0,66589.0,124239.0
219.0,203.0,18000.0,21656.0,18000.0,124449.0,66590.0,124246.0
183.0,170.0,23200.0,23348.0,23200.0,124461.0,54543.0,124291.0
202.0,188.0,21200.0,24858.0,21200.0,125248.0,57802.0,125060.0
233.0,218.0,18000.0,20350.0,18000.0,127303.0,70735.0,127085.0
189.0,174.0,23600.0,23745.0,23600.0,127919.0,56800.0,127745.0
200.0,186.0,20800.0,29087.0,20800.0,128677.0,57804.0,128491.0
201.0,187.0,20800.0,29310.0,20800.0,128900.0,57803.0,128713.0
209.0,194.0,21600.0,21721.0,21600.0,129058.0,63943.0,128864.0
210.0,194.0,21600.0,21745.0,21600.0,129082.0,63943.0,128888.0
211.0,196.0,20800.0,24457.0,20800.0,130194.0,63941.0,129998.0
216.0,202.0,21200.0,21819.0,21200.0,131012.0,66591.0,130810.0
229.0,212.0,20000.0,23650.0,20000.0,131208.0,67346.0,130996.0
232.0,217.0,20400.0,22618.0,20400.0,131726.0,68091.0,131509.0
198.0,185.0,22800.0,31063.0,22800.0,134510.0,57662.0,134325.0
214.0,199.0,22400.0,23921.0,22400.0,134876.0,65956.0,134677.0
258.0,244.0,6400.0,7670.0,6400.0,137361.0,116647.0,137117.0
208.0,194.0,23600.0,27267.0,23600.0,138604.0,63943.0,138410.0
227.0,209.0,22800.0,26450.0,22800.0,139472.0,67213.0,139263.0
266.0,254.0,7600.0,11265.0,7600.0,143356.0,116637.0,143102.0
276.0,261.0,7200.0,7437.0,7200.0,145696.0,123598.0,145435.0
241.0,226.0,9600.0,10225.0,9600.0,146316.0,116665.0,146090.0
231.0,217.0,16800.0,46369.0,16800.0,148277.0,68091.0,148060.0
240.0,226.0,10400.0,10827.0,10400.0,148518.0,116665.0,148292.0
247.0,234.0,9200.0,20232.0,9200.0,155523.0,116657.0,155289.0
203.0,189.0,22400.0,49118.0,22400.0,157836.0,63729.0,157647.0
